,young,ye,won,whatev,us,unit,two,twice,tough,strong,stand,speed,sofia,shape,second,same,respect,real,qualiti,put,pulev,prove,pressur,press,partner,over,out,otherwis,or,noth,need,motiv,mani,lot,look,kubrat,knock,keep,judg,hit,here,healthi,game,friend,fan,fact,everyth,due,drive,cours,coach,clay,children,chain,bulgarian,break,both,big,between,almost,achiev,whole,who,underestim,thi,state,special,round,rival,re,particip,offer,now,my,more,may,manag,man,loss,least,learn,ha,guard,get,forward,did,competit,club,case,cage,appreci,after,Class
20,0.0,0.04259299207088134,0.0,0.0,0.0,0.0,0.018574314189070386,0.0,0.0,0.0,0.0,0.0,0.0,0.05572294256721114,0.0,0.0748232648170736,0.0,0.0,0.0,0.0,0.08207438838380145,0.0,0.0,0.0547162589225343,0.030474237519651618,0.09142271255895486,0.09287157094535192,0.0,0.018574314189070386,0.0,0.0,0.0,0.039700227533568576,0.030916412261371814,0.02129649603544067,0.02735812946126715,0.02735812946126715,0.030474237519651618,0.0,0.0,0.018574314189070386,0.060948475039303236,0.010480654410272879,0.0,0.0,0.0,0.011685425687509816,0.0,0.0,0.0,0.04593244365033753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129649603544067,0.0,0.030474237519651618,0.07011255412505893,0.018574314189070386,0.02833274270183583,0.0,0.0,0.0,0.030474237519651618,0.0,0.0,0.030474237519651618,0.011066298494587522,0.03624584038809391,0.03144196323081864,0.02735812946126715,0.0,0.0,0.030474237519651618,0.0,0.06973229031150001,0.11685425687509818,0.0,0.07429725675628153,0.0,0.08518598414176268,0.0,0.0,0.030474237519651618,0.0,0.0,0.03714862837814077,1.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0627712925847225,0.09245591150786202,0.0,0.0,0.10298669766057826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627712925847225,0.0,0.0627712925847225,0.0,0.0,0.05224050643200625,0.14394163575165994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541903177527371,0.08428759917536002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11782900712214801,0.11782900712214801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023937396338852505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627712925847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239788538637556,0.0624124063559081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09192730755458399,0.0,0.0,0.0,0.0,0.2047957707727511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08380569642398626,0.0,0.1431186692538048,0.09192730755458399,0.0,0.0,0.0,0.023800537568769167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371843779247786,0.05219627713501804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19632367823297026,0.10239788538637556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.08884785204690791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10985597950096837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558957365542965,0.17769570409381585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024768190487886258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0.0,0.10937689024680952,0.0,0.0,0.10538167118419248,0.0,0.0,0.035127223728064164,0.0,0.0,0.07825647296614469,0.0,0.0,0.0,0.039128236483072336,0.0,0.039128236483072336,0.039128236483072336,0.0,0.0,0.0,0.07025444745612831,0.0,0.0,0.0,0.0,0.023849002214810476,0.0,0.04769800442962095,0.0,0.023849002214810476,0.0,0.0,0.0,0.02734422256170238,0.0,0.0,0.0,0.0,0.0,0.09539600885924188,0.0,0.0,0.0,0.0,0.0,0.0300076482249246,0.0,0.04476734723969918,0.0,0.02948811297143732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07275721047567314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05683551481270178,0.03989043850990912,0.01345692485326538,0.035127223728064164,0.0,0.0,0.0,0.04476734723969918,0.0,0.0,0.0,0.07154700664443142,0.0,0.05468844512340476,0.0,0.04476734723969918,0.0,0.04476734723969918,0.0,0.04769800442962095,0.0
25,0.0,0.0,0.0,0.0,0.07796141733007247,0.0,0.0,0.0,0.0,0.065445965768307,0.0,0.0,0.0,0.0,0.0,0.14214733461367332,0.0,0.0,0.0,0.0,0.0,0.07796141733007247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935672309127272,0.0,0.0,0.0,0.0,0.0,0.0,0.07107366730683666,0.033299511576377575,0.08684127152950727,0.0,0.0,0.0,0.0,0.0,0.09935672309127272,0.0,0.0,0.0,0.0,0.09935672309127272,0.06068781191484,0.0,0.0,0.09989853472913274,0.0,0.0403693677415086,0.0,0.0,0.0,0.0,0.0,0.09935672309127272,0.08684127152950727,0.03153520844534123,0.059021935962942175,0.029866320850932306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935672309127272,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188490789388632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11135043315066176,0.0,0.0,0.0,0.12415037848960138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03762722069510459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058786268610241964,0.05501278654028688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0.0,0.08603876180308988,0.0,0.0,0.0,0.11052802208301653,0.07504102982526678,0.11052802208301653,0.0,0.0,0.0,0.0,0.0,0.07504102982526678,0.0,0.0,0.0,0.12311723293450402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11052802208301653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042342295504637584,0.0,0.0,0.10076307151205184,0.0,0.12311723293450402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572327507890207,0.14086072906337888,0.0,0.0,0.0,0.0,0.14086072906337888,0.0,0.044708322844904384,0.08367700415033483,0.08468459100927518,0.11052802208301653,0.0,0.0,0.12311723293450402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.18319686304231653,0.0,0.0,0.0,0.0,0.18319686304231653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202410069864548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372171167845997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17968257654571773,0.0,0.0,0.20557819672312425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11704048654347422,0.0911448663660677,0.0,0.0,0.0,0.0,0.0,0.0,0.10951810127848616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417639670721033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06524924618866115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20557819672312425,0.0,0.0,0.0,0.0,0.0,0.0
