,young,ye,won,whatev,unit,two,twic,strong,stand,spee,spec,solv,sof,shap,second,sam,riv,respect,put,pulev,prov,press,ov,out,or,noth,nee,mot,many,lot,look,least,kubr,knock,keep,judg,hit,get,gam,friend,fan,fact,everyth,due,driv,cours,coach,clay,chain,cas,bulg,break,big,between,almost,aft,whol,who,unpleas,underestim,tri,top,thing,thi,slow,round,rom,re,problem,partn,particip,otherw,op,now,my,mor,may,loss,learn,ind,import,honest,healthy,has,guard,god,forward,fac,did,day,competit,club,childr,cag,brok,been,apprecy,achiev,Class
28,0.0,0.0,0.0,0.185052927000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234855373841117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037594183006871125,0.0,0.0,0.0,0.0,0.10535496933833337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953292636628857,0.0,0.0,0.1598637013985703,0.0,0.0,0.0,0.0,0.0,0.0,0.1272323254417822,0.0990817249852065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04540075667135885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07093112452863076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22347986411946136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10510831544029048,0.0,0.0,0.08747488545667187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612547826608756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15481416282724622,0.0,0.0,0.0,0.0,0.0,0.0,0.06612547826608756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973005165043427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07413595975063265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932804559694588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166545152211764,0.0,0.0,0.0,0.1216323156371236,0.0,0.0,0.0,0.0,0.0,0.0,0.028271233209303456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02066694389118709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15845615835719326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10928609661844044,0.0,0.0,0.0303172612736352,0.04176755239650451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061665254439356026,0.0,0.0,0.0,0.06875379342211496,0.0,0.0,0.0,0.13512685915600667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03642869887281349,0.059767311497035916,0.045835862281409984,0.0,0.0,0.0,0.0,0.027042527284804156,0.027783662471193984,0.0,0.0,0.0,0.0,0.03893084878615726,0.0,0.0,0.0,0.0,0.021703673761113124,0.030465777127554976,0.04111016962623735,0.0,0.0,0.0,0.0,0.06838089900955797,0.0,0.0,0.022917931140704992,0.0,0.0,0.0,0.04504228638533556,0.04176755239650451,0.11679254635847175,0.0,0.0,0.0,0.0,0.0,0.03893084878615726,0.0,0.0,1.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313091009628389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14818370079310275,0.0,0.0,0.0,0.08260885036056195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321029716562225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16697120481154895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16964120092617962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16420596470095214,0.0,0.0,0.0,0.18308175452079214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910136200164504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08112611176386501,0.0,0.0,0.0,0.0,0.0,0.2731331831288909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.10327139143035008,0.0,0.0,0.0,0.11503406751141375,0.0,0.0,0.0,0.11503406751141375,0.09414755103488293,0.0,0.0,0.0,0.0,0.09414755103488293,0.0,0.0,0.0,0.07011426983286699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11503406751141375,0.1316126283101553,0.0,0.0,0.03956234528321381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07011426983286699,0.0,0.0441101125686829,0.0,0.0,0.11503406751141375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03909162801645792,0.03956234528321381,0.0,0.0,0.0,0.1316126283101553,0.0,0.1316126283101553,0.0,0.0441101125686829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316126283101553,0.10327139143035008,0.0
37,0.0,0.11892525182892714,0.0,0.0,0.0,0.10372387029344013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372387029344013,0.0,0.0,0.0,0.11084827168841006,0.08632270087323063,0.11892525182892714,0.0,0.0,0.0,0.0,0.0,0.0,0.10372387029344013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372387029344013,0.0,0.06525449962766908,0.0,0.0,0.0,0.0,0.07699851159353821,0.0395543773399705,0.0,0.0,0.0,0.0,0.11084827168841006,0.0,0.0,0.0,0.0,0.1853913901741536,0.028915190613864036,0.0,0.0,0.0,0.0,0.0,0.09735087607959396,0.0,0.0,0.0,0.0,0.0,0.19470175215918795,0.12824944110861958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19470175215918795,0.15277501192379905,0.0
